PREMIÈRE	ADJ	premier
nous	PRON	nous
n	ADV	n
'	ADV	'
avons	AUX	avoir
jamais	ADV	jamais
fait	VERB	faire
de	DET	de
partie	NOUN	partie
avec	ADP	avec
des	DET	un
	SPACE
hommes	NOUN	homme
,	PUNCT	,
da	PROPN	da
	SPACE
.	PUNCT	.
Cela	PRON	cela
m	PRON	m
'	PRON	'
a	AUX	avoir
fait	VERB	faire
plaisir	NOUN	plaisir
.	PUNCT	.
J	PRON	j
'	PRON	'
ai	AUX	avoir
proposé	VERB	proposer
à	ADP	à
Tiennete	PROPN	Tiennete
de	ADP	de
nous	PRON	nous
éloigner	VERB	éloigner
de	ADP	de
la	DET	le
foule	NOUN	foule
,	PUNCT	,
et	CCONJ	et
de	ADP	de
nous	PRON	nous
amuser	VERB	amuser
avec	ADP	avec
ces	DET	ce
jeunes	ADJ	jeune
filles	NOUN	fille
à	ADP	à
de	DET	de
petits	ADJ	petit
jeux	NOUN	jeu
.	PUNCT	.
Nous	PRON	nous
nous	PRON	nous
sommes	AUX	être
esquivés	VERB	esquiver
de	ADP	de
ces	DET	ce
importuns	NOUN	importun
,	PUNCT	,
qui	PRON	qui
venaient	VERB	venir
de	ADP	de
boire	VERB	boire
copieusement	ADV	copieusement
;	PUNCT	;
et	CCONJ	et
dans	ADP	dans
un	DET	un
endroit	NOUN	endroit
écarté	VERB	écarter
,	PUNCT	,
le	DET	le
plus	ADV	plus
joli	ADJ	joli
du	ADP	de
monde	NOUN	monde
,	PUNCT	,
nous	PRON	nous
avons	AUX	avoir
joué	VERB	jouer
à	ADP	à
	SPACE
m	NOUN	m
le	DET	le
curé	NOUN	curé
	SPACE
.	PUNCT	.
Tu	PRON	tu
sais	VERB	savoir
ce	PRON	ce
que	SCONJ	que
c	PRON	c
'	PRON	'
est	VERB	être
:	PUNCT	:
oh	INTJ	oh
!	PUNCT	!
Mon	DET	mon
Pierre	PROPN	Pierre
,	PUNCT	,
quel	DET	quel
plaisir	NOUN	plaisir
j	PRON	j
'	PRON	'
ai	AUX	avoir
eu	VERB	avoir
!	PUNCT	!
Je	PRON	je
m	PRON	m
'	PRON	'
étais	AUX	être
bien	ADV	bien
donné	VERB	donner
de	ADP	de
garde	NOUN	garde
de	ADP	de
me	PRON	me
laisser	VERB	laisser
nommer	VERB	nommer
curé	NOUN	curé
;	PUNCT	;
c	PRON	c
'	PRON	'
est	AUX	être
Loiseau	NOUN	loiseau
qu	PRON	que
'	PRON	'
on	PRON	on
a	AUX	avoir
pris	VERB	prendre
à	ADP	à
mon	DET	mon
refus	NOUN	refus
;	PUNCT	;
et	CCONJ	et
il	PRON	il
a	AUX	avoir
fallu	VERB	falloir
que	SCONJ	que
la	DET	le
jolie	ADJ	joli
petite	ADJ	petit
bouche	NOUN	bouche
d	ADP	d
'	ADP	'
Edmée	PROPN	Edmée
me	PRON	me
tutoyât	VERB	tutoyer
.	PUNCT	.
Toutes	ADJ	tout
les	DET	le
fois	NOUN	fois
que	PRON	que
j	PRON	j
'	PRON	'
avais	VERB	avoir
à	ADP	à
répondre	VERB	répondre
,	PUNCT	,
c	PRON	c
'	PRON	'
était	AUX	être
elle	PRON	lui
que	PRON	que
j	PRON	j
'	PRON	'
appelais	VERB	appeler
:	PUNCT	:
partagée	VERB	partager
entre	ADP	entre
la	DET	le
crainte	NOUN	crainte
de	ADP	de
mettre	VERB	mettre
un	DET	un
gage	NOUN	gage
,	PUNCT	,
et	CCONJ	et
la	DET	le
timide	ADJ	timide
pudeur	NOUN	pudeur
qui	PRON	qui
l	PRON	l
'	PRON	'
empêchait	VERB	empêcher
de	ADP	de
me	PRON	me
dire	VERB	dire
un	DET	un
mot	NOUN	mot
trop	ADV	trop
familier	ADJ	familier
,	PUNCT	,
elle	PRON	lui
hésitoit	VERB	hésitoit
,	PUNCT	,
rougissait	VERB	rougir
;	PUNCT	;
mais	CCONJ	mais
avec	ADP	avec
tant	ADV	tant
de	ADP	de
grâces	NOUN	grâce
!	PUNCT	!
...	PUNCT	...
Pierrot	PROPN	Pierrot
,	PUNCT	,
Pierrot	PROPN	Pierrot
!	PUNCT	!
Je	PRON	je
n	ADV	n
'	ADV	'
y	PRON	y
pouvais	VERB	pouvoir
tenir	VERB	tenir
...	PUNCT	...
mais	CCONJ	mais
je	PRON	je
n	ADV	n
'	ADV	'
y	PRON	y
étais	VERB	être
pas	ADV	pas
encore	ADV	encore
.	PUNCT	.
On	PRON	on
a	AUX	avoir
rendu	VERB	rendre
les	DET	le
gages	NOUN	gage
;	PUNCT	;
et	CCONJ	et
moi	PRON	moi
,	PUNCT	,
j	PRON	j
'	PRON	'
en	PRON	en
avais	AUX	avoir
mis	VERB	mettre
tant	ADV	tant
et	CCONJ	et
tant	ADV	tant
!	PUNCT	!
...	PUNCT	...
on	PRON	on
m	PRON	m
'	PRON	'
a	AUX	avoir
commandé	VERB	commander
mille	NUM	mille
choses	NOUN	chose
;	PUNCT	;
je	PRON	je
n	ADV	n
'	ADV	'
en	PRON	en
souhaitais	VERB	souhaiter
qu	ADV	qu
'	ADV	'
une	PRON	un
:	PUNCT	:
enfin	ADV	enfin
mes	DET	mon
désirs	NOUN	désir
ont	AUX	avoir
été	AUX	être
satisfaits	VERB	satisfaire
.	PUNCT	.
C	PRON	c
'	PRON	'
était	AUX	être
à	ADP	à
la	DET	le
sœur	NOUN	sœur
d	ADP	d
'	ADP	'
Edmée	PROPN	Edmée
à	ADP	à
m	PRON	m
'	PRON	'
ordonner	VERB	ordonner
:	PUNCT	:
	SPACE
de	ADP	de
trois	NUM	trois
choses	NOUN	chose
en	PRON	en
	SPACE
ferez	VERB	faire
-vous	PRON	vous
une	DET	un
?	PUNCT	?
Une	DET	un
,	PUNCT	,
volez	VERB	voler
en	ADP	en
l	DET	l
'	DET	'
air	NOUN	air
:	PUNCT	:
deux	NUM	deux
,	PUNCT	,
	SPACE
prenez	VERB	prendre
la	DET	le
lune	NOUN	lune
avec	ADP	avec
les	DET	le
dents	NOUN	dent
:	PUNCT	:
trois	NUM	trois
,	PUNCT	,
...	PUNCT	...

	SPACE	
	
ma	DET	mon
foi	NOUN	foi
,	PUNCT	,
je	PRON	je
ne	ADV	ne
sais	VERB	savoir
que	ADV	que
trouver	VERB	trouver
...	PUNCT	...
	SPACE
embrassez	VERB	embrasser
Edmée	PROPN	Edmée
	SPACE
.	PUNCT	.
Il	PRON	il
m	PRON	m
'	PRON	'
a	AUX	avoir
pris	VERB	prendre
comme	ADP	comme
un	DET	un
éblouissement	NOUN	éblouissement
à	ADP	à
ce	DET	ce
mot	NOUN	mot
;	PUNCT	;
en	ADP	en
te	PRON	te
l	PRON	l
'	PRON	'
écrivant	VERB	écrire
,	PUNCT	,
mon	DET	mon
cœur	NOUN	cœur
bat	VERB	battre
encore	ADV	encore
;	PUNCT	;
tous	ADJ	tout
mes	DET	mon
membres	NOUN	membre
tremblotoient	VERB	tremblotoier
de	ADP	de
plaisir	NOUN	plaisir
en	ADP	en
me	PRON	me
levant	VERB	lever
;	PUNCT	;
en	ADP	en
pressant	VERB	presser
la	DET	le
taille	NOUN	taille
d	ADP	d
'	ADP	'
Edmée	PROPN	Edmée
,	PUNCT	,
en	ADP	en
colant	VERB	coler
ma	DET	mon
bouche	NOUN	bouche
sur	ADP	sur
ses	DET	son
joues	NOUN	joue
,	PUNCT	,
plus	ADV	plus
douces	ADJ	doux
et	CCONJ	et
plus	ADV	plus
vermeilles	ADJ	vermeil
que	SCONJ	que
la	DET	le
feuille	NOUN	feuille
de	ADP	de
rose	NOUN	rose
,	PUNCT	,
mon	DET	mon
cœur	NOUN	cœur
se	PRON	se
fondait	VERB	fondre
.	PUNCT	.
Ah	INTJ	Ah
!	PUNCT	!
Quelle	DET	quel
agréable	ADJ	agréable
haleine	NOUN	haleine
!	PUNCT	!
C	PRON	c
'	PRON	'
est	AUX	être
comme	ADP	comme
le	DET	le
souffle	NOUN	souffle
des	ADP	de
premiers	ADJ	premier
	SPACE
solaires	ADJ	solaire
	SPACE
du	ADP	de
printemps	NOUN	printemps
...	PUNCT	...
elle	PRON	lui
n	ADV	n
'	ADV	'
a	AUX	avoir
plus	ADV	plus
osé	VERB	oser
lever	VERB	lever
les	DET	le
yeux	NOUN	oeil
sur	ADP	sur
moi	PRON	moi
tout	ADJ	tout
le	DET	le
reste	NOUN	reste
du	ADP	de
temps	NOUN	temps
qu	PRON	que
'	PRON	'
a	AUX	avoir
duré	VERB	durer
le	DET	le
jeu	NOUN	jeu
.	PUNCT	.
Cette	DET	ce
honte	NOUN	honte
-là	NOUN	-là
,	PUNCT	,
mon	DET	mon
frère	NOUN	frère
,	PUNCT	,
ajoute	VERB	ajoute
bien	ADV	bien
au	ADP	au
charme	NOUN	charme
de	ADP	de
la	DET	le
beauté	NOUN	beauté
...	PUNCT	...
oh	INTJ	oh
!	PUNCT	!
Le	DET	le
joli	ADJ	joli
jeu	NOUN	jeu
,	PUNCT	,
le	DET	le
joli	ADJ	joli
jeu	NOUN	jeu
pour	ADP	pour
l	DET	l
'	DET	'
amour	NOUN	amour
!	PUNCT	!
Cependant	ADV	cependant
il	PRON	il
se	PRON	se
faisait	VERB	faire
tard	ADV	tard
;	PUNCT	;
le	DET	le
soleil	NOUN	soleil
qui	PRON	qui
commençait	VERB	commencer
à	ADP	à
tomber	VERB	tomber
,	PUNCT	,
nous	PRON	nous
annonçait	VERB	annoncer
la	DET	le
fin	NOUN	fin
d	ADP	d
'	ADP	'
une	DET	un
journée	NOUN	journée
si	ADV	si
belle	ADJ	bel
,	PUNCT	,
et	CCONJ	et
l	DET	l
'	DET	'
heure	NOUN	heure
de	ADP	de
retournerà	ADP	retournerà
la	DET	le
ville	NOUN	ville
.	PUNCT	.
Nous	PRON	nous
partons	VERB	partir
;	PUNCT	;
mais	CCONJ	mais
comme	SCONJ	comme
nous	PRON	nous
atteignions	VERB	atteindre
le	DET	le
sommet	NOUN	sommet
de	ADP	de
la	DET	le
colline	NOUN	colline
,	PUNCT	,
les	DET	le
rustauds	NOUN	rustaud
nous	PRON	nous
ont	AUX	avoir
accostés	VERB	accoster
pour	ADP	pour
nous	PRON	nous
insulter	VERB	insulter
.	PUNCT	.
J	PRON	j
'	PRON	'
étais	VERB	être
entre	ADP	entre
Edmée	PROPN	Edmée
et	CCONJ	et
sa	DET	son
sœur	NOUN	sœur
,	PUNCT	,
à	ADP	à
qui	PRON	qui
je	PRON	je
venais	VERB	venir
d	ADP	d
'	ADP	'
aider	VERB	aider
à	ADP	à
monter	VERB	monter
:	PUNCT	:
un	PRON	un
d	ADP	d
'	ADP	'
eux	PRON	lui
est	AUX	être
venu	VERB	venir
par	ADP	par
derrière	ADV	derrière
me	PRON	me
donner	VERB	donner
un	DET	un
coup	NOUN	coup
sur	ADP	sur
la	DET	le
nuque	NOUN	nuque
.	PUNCT	.
Je	PRON	je
ne	ADV	ne
suis	AUX	être
pas	ADV	pas
querelleur	ADJ	querelleur
;	PUNCT	;
mais	CCONJ	mais
qui	PRON	qui
me	PRON	me
cherche	VERB	cherche
,	PUNCT	,
me	PRON	me
trouve	VERB	trouve
.	PUNCT	.
J	PRON	j
'	PRON	'
ai	AUX	avoir
doucement	ADV	doucement
quitté	VERB	quitter
le	DET	le
bras	NOUN	bras
d	ADP	d
'	ADP	'
Edmée	PROPN	Edmée
,	PUNCT	,
et	CCONJ	et
j	PRON	j
'	PUNCT	'
ai	AUX	avoir
cherché	VERB	chercher
des	ADP	de
yeux	NOUN	oeil
le	DET	le
brutal	NOUN	brutal
qui	PRON	qui
m	PRON	m
'	PRON	'
avait	AUX	avoir
frappé	VERB	frapper
:	PUNCT	:
je	PRON	je
ne	ADV	ne
voulais	VERB	vouloir
pas	ADV	pas
lui	PRON	lui
faire	VERB	faire
beaucoup	ADV	beaucoup
de	ADP	de
mal	NOUN	mal
;	PUNCT	;
je	PRON	je
l	PRON	l
'	PRON	'
ai	AUX	avoir
saisi	VERB	saisir
ferme	ADJ	ferme
;	PUNCT	;
et	CCONJ	et
puis	CCONJ	puis
après	ADP	après
l	PRON	l
'	PRON	'
avoir	AUX	avoir
secoué	VERB	secouer
un	DET	un
moment	NOUN	moment
,	PUNCT	,
je	PRON	je
l	PRON	l
'	PRON	'
ai	AUX	avoir
envoyé	VERB	envoyer
tomber	VERB	tomber
à	ADP	à
quelques	DET	quelque
pas	NOUN	pas
de	ADP	de
moi	PRON	moi
,	PUNCT	,
sur	ADP	sur
le	DET	le
gason	NOUN	gason
qui	PRON	qui
borde	VERB	borde
le	DET	le
chemin	NOUN	chemin
:	PUNCT	:
il	PRON	il
s	PRON	s
'	PRON	'
est	AUX	être
relevé	VERB	relever
si	ADV	si
pesamment	ADV	pesamment
,	PUNCT	,
et	CCONJ	et
si	ADV	si
peu	ADV	peu
d	ADP	d
'	ADP	'
aplomb	NOUN	aplomb
,	PUNCT	,
qu	PRON	que
'	SCONJ	'
il	PRON	il
a	AUX	avoir
retombé	VERB	retomber
,	PUNCT	,
et	CCONJ	et
roulé	VERB	rouler
du	ADP	de
haut	NOUN	haut
de	ADP	de
la	DET	le
colline	NOUN	colline
en	ADP	en
bas	NOUN	bas
,	PUNCT	,
aux	ADP	à
huées	NOUN	huée
de	ADP	de
deux	DET	deux
mille	DET	mille
personnes	NOUN	personne
.	PUNCT	.
Ses	DET	son
compagnons	NOUN	compagnon
ont	AUX	avoir
voulu	VERB	vouloir
le	PRON	le
revenger	VERB	revenger
:	PUNCT	:
c	PRON	c
'	PRON	'
est	AUX	être
dans	ADP	dans
ce	DET	ce
moment	NOUN	moment
que	PRON	que
j	PRON	j
'	PRON	'
ai	AUX	avoir
vu	VERB	voir
l	DET	l
'	DET	'
aimable	ADJ	aimable
Edmée	PROPN	Edmée
s	PRON	s
'	PRON	'
intéresser	VERB	intéresser
à	ADP	à
moi	PRON	moi
;	PUNCT	;
elle	PRON	lui
a	AUX	avoir
employé	VERB	employer
pour	ADP	pour
les	PRON	le
retenir	VERB	retenir
les	DET	le
plus	ADV	plus
douces	ADJ	doux
paroles	NOUN	parole
,	PUNCT	,
et	CCONJ	et
quasi	ADV	quasi
les	DET	le
larmes	NOUN	larme
.	PUNCT	.
Je	PRON	je
souriois	VERB	souriois
de	ADP	de
ses	DET	son
craintes	NOUN	crainte
;	PUNCT	;
mais	CCONJ	mais
elles	PRON	lui
me	PRON	me
faisaient	VERB	faire
tant	ADV	tant
de	ADP	de
plaisir	NOUN	plaisir
,	PUNCT	,
tant	ADV	tant
de	ADP	de
plaisir	NOUN	plaisir
!	PUNCT	!
...	PUNCT	...
comme	SCONJ	comme
ces	DET	ce
gens	NOUN	gens
étaient	AUX	être
pris	VERB	prendre
de	ADP	de
vin	NOUN	vin
,	PUNCT	,
Loiseau	PROPN	Loiseau
et	CCONJ	et
moi	PRON	moi
nous	PRON	nous
n	ADV	n
'	ADV	'
avons	AUX	avoir
pas	ADV	pas
eu	VERB	avoir
de	DET	de
peine	NOUN	peine
à	ADP	à
leur	PRON	leur
faire	AUX	faire
prendre	VERB	prendre
l	DET	l
'	DET	'
un	PRON	un
après	ADP	après
l	DET	l
'	DET	'
autre	PRON	autre
la	DET	le
même	ADJ	même
route	NOUN	route
qu	SCONJ	qu
'	SCONJ	'
à	ADP	à
leur	DET	leur
camarade	NOUN	camarade
.	PUNCT	.
Nous	PRON	nous
en	PRON	en
avons	AUX	avoir
été	AUX	être
débarrassés	VERB	débarrasser
par	ADP	par
-là	ADV	-là
,	PUNCT	,
et	CCONJ	et
nous	PRON	nous
avons	AUX	avoir
achevé	VERB	achever
tranquillement	ADV	tranquillement
notre	DET	notre
chemin	NOUN	chemin
.	PUNCT	.
Mais	CCONJ	mais
admire	VERB	admire
mon	DET	mon
étourderie	NOUN	étourderie
!	PUNCT	!
En	ADP	en
arrivant	VERB	arriver
à	ADP	à
la	DET	le
ville	NOUN	ville
,	PUNCT	,
la	DET	le
foule	NOUN	foule
nous	PRON	nous
a	AUX	avoir
séparés	VERB	séparer
,	PUNCT	,
(	PUNCT	(
et	CCONJ	et
peut-être	ADV	peut-être
est	AUX	être
-ce	PRON	-ce
un	DET	un
tour	NOUN	tour
de	ADP	de
la	DET	le
sœur	NOUN	sœur
d	ADP	d
'	ADP	'
Edmée	PROPN	Edmée
;	PUNCT	;
car	CCONJ	car
elle	PRON	lui
avait	AUX	avoir
dit	VERB	dire
un	DET	un
mot	NOUN	mot
à	ADP	à
celle-ci	PRON	celui-ci
qui	PRON	qui
approchait	VERB	approcher
de	ADP	de
cela	PRON	cela
)	PUNCT	)
je	PRON	je
n	ADV	n
'	PUNCT	'
ai	AUX	avoir
pas	ADV	pas
eu	VERB	avoir
la	DET	le
précaution	NOUN	précaution
de	ADP	de
leur	PRON	leur
demander	VERB	demander
la	DET	le
rueoù	NOUN	rueoù
elles	PRON	lui
demeuraient	VERB	demeurer
,	PUNCT	,
de	ADP	de
sorte	NOUN	sorte
que	SCONJ	que
je	PRON	je
ne	ADV	ne
sais	VERB	savoir
plus	ADV	plus
où	ADV	où
retrouver	VERB	retrouver
ma	DET	mon
charmante	ADJ	charmant
brunette	NOUN	brunet
:	PUNCT	:
mais	CCONJ	mais
la	DET	le
ville	NOUN	ville
n	ADV	n
'	ADV	'
est	AUX	être
pas	ADV	pas
immense	ADJ	immense
.	PUNCT	.
Tiennete	NOUN	tiennete
m	PRON	m
'	PRON	'
a	AUX	avoir
beaucoup	ADV	beaucoup
badiné	VERB	badiner
sur	ADP	sur
ma	DET	mon
mal-adresse	NOUN	mal-adresse
,	PUNCT	,
et	CCONJ	et
Loiseau	PROPN	Loiseau
m	PRON	m
'	PRON	'
a	AUX	avoir
félicité	VERB	féliciter
sur	ADP	sur
mon	DET	mon
goût	NOUN	goût
(	PUNCT	(
mais	CCONJ	mais
il	PRON	il
croyait	VERB	croire
que	SCONJ	que
j	PRON	j
'	PUNCT	'
avais	AUX	avoir
demandé	VERB	demander
la	DET	le
demeure	NOUN	demeure
):	PUNCT	):
il	PRON	il
trouve	VERB	trouve
à	ADP	à
la	DET	le
jeune	ADJ	jeune
fille	NOUN	fille
autant	ADV	autant
de	ADP	de
mérite	NOUN	mérite
que	SCONJ	que
de	ADP	de
beauté	NOUN	beauté
.	PUNCT	.
Sa	DET	son
maîtresse	NOUN	maîtresse
a	AUX	avoir
renchéri	VERB	renchérir
sur	ADP	sur
ces	DET	ce
éloges	NOUN	éloge
,	PUNCT	,
et	CCONJ	et
puis	CCONJ	puis
tous	ADJ	tout
deux	PRON	deux
se	PRON	se
regardaient	VERB	regarder
...	PUNCT	...
en	ADP	en
vérité	NOUN	vérité
,	PUNCT	,
ces	DET	ce
jeunes	ADJ	jeune
gens	NOUN	gens
-là	PRON	-là
s	PRON	s
'	PRON	'
aiment	VERB	aimer
bien	ADV	bien
!	PUNCT	!
...	PUNCT	...
je	PRON	je
le	PRON	le
savais	VERB	savoir
déjà	ADV	déjà
,	PUNCT	,
mais	CCONJ	mais
je	PRON	je
sens	VERB	sentir
comme	SCONJ	comme
ils	PRON	il
doivent	VERB	devoir
être	AUX	être
heureux	ADJ	heureux
,	PUNCT	,
depuis	ADP	depuis
que	SCONJ	que
j	PRON	j
'	PUNCT	'
ai	AUX	avoir
vu	VERB	voir
Edmée	PROPN	Edmée
.	PUNCT	.
	SPACE	
	 	 Lettre	NOUN	lettre
13	NUM	13
.	PUNCT	.
8	NUM	8
septembre	NOUN	septembre
,	PUNCT	,
jour	NOUN	jour
de	ADP	de
la	DET	le
vierge	NOUN	vierge
.	PUNCT	.
Pierrot	NOUN	pierrot
à	ADP	à
Edmond	PROPN	Edmond
.	PUNCT	.

	SPACE		
	 je	PRON	je
lui	PRON	lui
fais	VERB	faire
quelques	DET	quelque
remontrances	NOUN	remontrance
.	PUNCT	.

	SPACE	
	
celle-ci	PRON	celui-ci
est	VERB	être
pour	ADP	pour
répondre	VERB	répondre
à	ADP	à
ta	DET	ton
longue	ADJ	long
lettre	NOUN	lettre
,	PUNCT	,
mon	DET	mon
Edmond	PROPN	Edmond
.	PUNCT	.
En	ADP	en
lisant	VERB	lire
le	DET	le
commencement	NOUN	commencement
,	PUNCT	,
je	PRON	je
suis	AUX	être
resté	VERB	rester
comme	ADP	comme
une	DET	un
pierre	NOUN	pierre
.	PUNCT	.
ô	ADJ	ô
seigneur	NOUN	seigneur
!	PUNCT	!
Cette	DET	ce
Demoiselle	NOUN	demoiselle
Manon	PROPN	Manon
!	PUNCT	!
C	PRON	c
'	PRON	'
est	AUX	être
une	DET	un
vipere	NOUN	vipere
que	SCONJ	que
cette	DET	ce
fille	NOUN	fille
-là	PRON	-là
(	PUNCT	(
supposé	VERB	supposer
,	PUNCT	,
comme	SCONJ	comme
tu	PRON	tu
dis	VERB	dire
,	PUNCT	,
que	SCONJ	que
ce	PRON	ce
soit	AUX	être
elle	PRON	lui
)	PUNCT	)
!	PUNCT	!
Et	CCONJ	et
dans	ADP	dans
ce	DET	ce
cas	NOUN	cas
,	PUNCT	,
il	PRON	il
n	ADV	n
'	ADV	'
y	PRON	y
faudrait	VERB	falloir
pas	ADV	pas
plus	ADV	plus
songer	VERB	songer
qu	SCONJ	qu
'	SCONJ	'
à	ADP	à
ta	DET	ton
première	ADJ	premier
chemise	NOUN	chemise
.	PUNCT	.
J	PRON	j
'	PRON	'
avais	AUX	avoir
pourtant	ADV	pourtant
cru	VERB	croire
que	SCONJ	que
c	PRON	c
'	PRON	'
était	AUX	être
quelque	DET	quelque
chose	NOUN	chose
pour	ADP	pour
toi	PRON	toi
;	PUNCT	;
mais	CCONJ	mais
ça	PRON	cela
pourrait	VERB	pouvoir
bien	ADV	bien
être	AUX	être
moins	ADV	moins
que	SCONJ	que
rien	PRON	rien
:	PUNCT	:
il	PRON	il
faudra	VERB	falloir
pourtant	ADV	pourtant
voir	VERB	voir
encore	ADV	encore
,	PUNCT	,
auparavant	ADV	auparavant
de	ADP	de
lui	PRON	lui
dire	VERB	dire
tout-à-fait	ADV	tout-à-fait
,	PUNCT	,
	SPACE
abrenuntio	PROPN	abrenuntio
satana	PROPN	sataner
	SPACE
(	PUNCT	(
comme	ADP	comme
on	PRON	on
dit	VERB	dire
aubaptême	NOUN	aubaptême
)	PUNCT	)
.	PUNCT	.
Tu	PRON	tu
as	VERB	avoir
beau	ADJ	beau
faire	VERB	faire
,	PUNCT	,
je	PRON	je
n	ADV	n
'	ADV	'
aime	VERB	aime
pas	ADV	pas
Tiennete	PROPN	Tiennete
;	PUNCT	;
quand	SCONJ	quand
on	PRON	on
va	VERB	aller
droit	ADV	droit
,	PUNCT	,
on	PRON	on
ne	ADV	ne
se	PRON	se
cache	VERB	cache
pas	ADV	pas
;	PUNCT	;
il	PRON	il
y	PRON	y
a	VERB	avoir
quelque	DET	quelque
chose	NOUN	chose
là	ADV	là
-	ADV	-
dessous	ADV	dessous
.	PUNCT	.
Pour	ADP	pour
cette	DET	ce
gentille	ADJ	gentil
Edmée	PROPN	Edmée
,	PUNCT	,
dont	PRON	dont
tu	PRON	tu
parles	VERB	parler
tant	ADV	tant
,	PUNCT	,
ça	PRON	cela
ne	ADV	ne
me	PRON	me
plaît	VERB	plaire
pas	ADV	pas
autant	ADV	autant
qu	PRON	que
'	PRON	'
aurait	AUX	avoir
fait	VERB	faire
Mademoiselle	NOUN	mademoiselle
Manon	PROPN	Manon
,	PUNCT	,
vois	VERB	voir
-	PRON	-
tu	PRON	tu
,	PUNCT	,
mon	DET	mon
ami	NOUN	ami
:	PUNCT	:
ne	ADV	ne
va	VERB	aller
pas	ADV	pas
t	PRON	t
'	PRON	'
attacher	VERB	attacher
sans	ADP	sans
bien	ADV	bien
savoir	VERB	savoir
ce	PRON	ce
que	PRON	que
c	PRON	c
'	PRON	'
est	VERB	être
;	PUNCT	;
il	PRON	il
faut	VERB	falloir
viser	VERB	viser
au	ADP	au
solide	ADJ	solide
;	PUNCT	;
c	PRON	c
'	PRON	'
est	AUX	être
là	ADV	là
mon	DET	mon
mot	NOUN	mot
,	PUNCT	,
à	ADP	à
moi	PRON	moi
.	PUNCT	.
Par	ADP	par
ainsi	ADV	ainsi
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
soit	AUX	être
d	DET	d
'	ADP	'
honnêtes	ADJ	honnête
gens	NOUN	gens
,	PUNCT	,
et	CCONJ	et
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
ait	VERB	avoir
des	DET	un
espérances	NOUN	espérance
,	PUNCT	,
je	PRON	je
t	PRON	t
'	PRON	'
appuierai	VERB	appuyer
;	PUNCT	;
sinon	ADV	sinon
,	PUNCT	,
	SPACE
nescio	PROPN	nescio
vos	DET	votre
	SPACE
.	PUNCT	.
Ne	ADV	ne
va	VERB	aller
pas	ADV	pas
trop	ADV	trop
vite	ADV	vite
en	ADP	en
besogne	NOUN	besogne
:	PUNCT	:
fais	VERB	faire
l	DET	l
'	DET	'
amour	NOUN	amour
comme	ADP	comme
ici	ADV	ici
;	PUNCT	;
on	PRON	on
se	PRON	se
fréquente	VERB	fréquente
quelquefois	ADV	quelquefois
quatre	NUM	quatre
à	ADP	à
cinq	NUM	cinq
ans	NOUN	an
avant	ADP	avant
de	ADP	de
s	PRON	s
'	PRON	'
avoir	VERB	avoir
,	PUNCT	,
et	CCONJ	et
on	PRON	on
n	ADV	n
'	ADV	'
en	PRON	en
est	AUX	être
guères	ADV	guères
plus	ADV	plus
familier	ADJ	familier
pour	ADP	pour
ça	PRON	cela
;	PUNCT	;
on	PRON	on
cause	VERB	cause
au	ADP	au
père	NOUN	père
et	CCONJ	et
à	ADP	à
la	DET	le
mère	NOUN	mère
plus	ADV	plus
souvent	ADV	souvent
qu	SCONJ	qu
'	SCONJ	'
à	ADP	à
la	DET	le
fille	NOUN	fille
;	PUNCT	;
et	CCONJ	et
ça	PRON	cela
fait	VERB	faire
bien	ADV	bien
;	PUNCT	;
on	PRON	on
apprend	VERB	apprendre
le	DET	le
ménage	NOUN	ménage
avec	ADP	avec
eux	PRON	lui
,	PUNCT	,
et	CCONJ	et
on	PRON	on
profite	VERB	profite
de	ADP	de
leurs	DET	leur
conseils	NOUN	conseil
;	PUNCT	;
au	ADP	au
lieu	NOUN	lieu
que	SCONJ	que
de	ADP	de
jeunesse	NOUN	jeunesse
à	ADP	à
jeunesse	NOUN	jeunesse
,	PUNCT	,
on	PRON	on
ne	ADV	ne
dit	VERB	dire
que	ADV	que
des	DET	un
balivernes	NOUN	baliverne
.	PUNCT	.
Je	PRON	je
te	PRON	te
dirai	VERB	dire
qu	SCONJ	qu
'	SCONJ	'
on	PRON	on
parle	VERB	parle
de	ADP	de
nous	PRON	nous
marier	VERB	marier
,	PUNCT	,
Marie-Jeanne	PROPN	Marie-Jeanne
et	CCONJ	et
moi	PRON	moi
,	PUNCT	,
cet	DET	ce
hiver	NOUN	hiver
:	PUNCT	:
c	PRON	c
'	PRON	'
est	VERB	être
tout	ADV	tout
comme	ADP	comme
il	PRON	il
plaira	VERB	plaire
à	ADP	à
notre	DET	notre
père	NOUN	père
et	CCONJ	et
à	ADP	à
notre	DET	notre
mère	NOUN	mère
,	PUNCT	,
et	CCONJ	et
aux	ADP	à
siens	NOUN	sien
.	PUNCT	.
Je	PRON	je
crois	VERB	croire
que	SCONJ	que
j	PRON	j
'	PUNCT	'
aurai	VERB	avoir
une	DET	un
honnête	ADJ	honnête
et	CCONJ	et
une	DET	un
aimable	ADJ	aimable
femme	NOUN	femme
:	PUNCT	:
ainsi	ADV	ainsi
je	PRON	je
suis	AUX	être
content	ADJ	content
.	PUNCT	.
Ursule	PROPN	Ursule
parle	VERB	parle
de	ADP	de
temps	NOUN	temps
en	ADP	en
temps	NOUN	temps
à	ADP	à
notre	DET	notre
