 	SPACE	 
laquelle	PRON	lequel
il	PRON	il
ne	ADV	ne
pouvait	VERB	pouvoir
pas	ADV	pas
se	PRON	se
croire	VERB	croire
amoureux	ADJ	amoureux
.	PUNCT	.
Elle	PRON	lui
crut	VERB	croire
enfin	ADV	enfin
,	PUNCT	,
que	SCONJ	que
pour	ADP	pour
lui	PRON	lui
faire	AUX	faire
mieux	ADV	mieux
sentir	VERB	sentir
le	DET	le
bonheur	NOUN	bonheur
d	ADP	d
'	ADP	'
aimer	VERB	aimer
,	PUNCT	,
et	CCONJ	et
éprouver	VERB	éprouver
sa	DET	son
vocation	NOUN	vocation
,	PUNCT	,
il	PRON	il
fallait	VERB	falloir
cette	DET	ce
nuit	NOUN	nuit
-là	NOUN	-là
,	PUNCT	,
le	PRON	le
laisser	VERB	laisser
à	ADP	à
lui-même	PRON	lui-même
.	PUNCT	.
Il	PRON	il
dormit	VERB	dormir
,	PUNCT	,
mais	CCONJ	mais
s	SCONJ	s
'	SCONJ	'
il	PRON	il
rêva	VERB	rêver
,	PUNCT	,
ce	PRON	ce
ne	ADV	ne
fut	AUX	être
pas	ADV	pas
comme	SCONJ	comme
il	PRON	il
l	PRON	l
'	PRON	'
aurait	AUX	avoir
désiré	VERB	désirer
.	PUNCT	.
Aussi	ADV	aussi
fut	AUX	être
-il	PRON	il
toute	ADJ	tout
la	DET	le
journée	NOUN	journée
de	ADP	de
si	ADV	si
mauvaise	ADJ	mauvais
humeur	NOUN	humeur
,	PUNCT	,
que	SCONJ	que
la	DET	le
fée	NOUN	fée
ne	ADV	ne
jugea	VERB	juger
pas	ADV	pas
à	ADP	à
propos	NOUN	propos
de	ADP	de
réitérer	VERB	réitérer
l	DET	l
'	DET	'
épreuve	NOUN	épreuve
qu	PRON	que
'	PRON	'
elle	PRON	lui
venait	VERB	venir
de	ADP	de
faire	VERB	faire
,	PUNCT	,
et	CCONJ	et
qu	PRON	que
'	SCONJ	'
elle	PRON	lui
résolut	VERB	résoudre
enfin	ADV	enfin
de	ADP	de
se	PRON	se
montrer	VERB	montrer
en	ADP	en
songe	NOUN	songe
à	ADP	à
son	DET	son
amant	NOUN	amant
.	PUNCT	.
Ce	PRON	ce
n	ADV	n
'	ADV	'
était	AUX	être
pas	ADV	pas
une	PRON	un
de	ADP	de
ces	DET	ce
majestueuses	ADJ	majestueux
beautés	NOUN	beauté
que	PRON	que
les	DET	le
yeux	NOUN	oeil
contemplent	VERB	contempler
avec	ADP	avec
surprise	NOUN	surprise
,	PUNCT	,
qui	PRON	qui
ne	ADV	ne
leur	PRON	leur
offrent	VERB	offrir
aucun	DET	aucun
défaut	NOUN	défaut
,	PUNCT	,
mais	CCONJ	mais
dont	PRON	dont
tout	ADJ	tout
l	DET	l
'	DET	'
éclat	NOUN	éclat
ne	ADV	ne
prend	VERB	prendre
rien	PRON	rien
sur	ADP	sur
les	DET	le
sens	NOUN	sens
.	PUNCT	.
Elle	PRON	lui
avait	VERB	avoir
dans	ADP	dans
les	DET	le
traits	NOUN	trait
de	ADP	de
ces	DET	ce
légères	ADJ	léger
irrégularités	NOUN	irrégularité
qui	PRON	qui
font	VERB	faire
qu	SCONJ	qu
'	SCONJ	'
une	DET	un
femme	NOUN	femme
n	ADV	n
'	ADV	'
est	AUX	être
que	ADV	que
jolie	ADJ	joli
,	PUNCT	,
et	CCONJ	et
la	PRON	le
sauvent	VERB	sauver
du	ADP	de
malheur	NOUN	malheur
d	ADP	d
'	ADP	'
être	AUX	être
seulement	ADV	seulement
admirée	VERB	admirer
.	PUNCT	.
Ses	DET	son
yeux	NOUN	oeil
étaient	AUX	être
noirs	ADJ	noir
,	PUNCT	,
moins	ADV	moins
remplis	VERB	remplir
de	ADP	de
sentiment	NOUN	sentiment
que	SCONJ	que
de	ADP	de
feu	NOUN	feu
.	PUNCT	.
Si	SCONJ	si
leur	DET	leur
expression	NOUN	expression
la	DET	le
plus	ADV	plus
ordinaire	ADJ	ordinaire
n	ADV	n
'	ADV	'
était	AUX	être
pas	ADV	pas
celle	PRON	celui
qui	PRON	qui
fait	VERB	faire
le	DET	le
plusd	ADV	plusd
'	ADP	'
honneur	NOUN	honneur
aux	ADP	à
femmes	NOUN	femme
,	PUNCT	,
c	PRON	c
'	PRON	'
était	AUX	être
,	PUNCT	,
du	ADP	de
moins	ADV	moins
,	PUNCT	,
celle	PRON	celui
dont	PRON	dont
on	PRON	on
leur	PRON	leur
sait	VERB	savoir
le	DET	le
plus	ADV	plus
de	ADP	de
gré	NOUN	gré
.	PUNCT	.
L	DET	l
'	DET	'
on	PRON	on
pouvait	VERB	pouvoir
,	PUNCT	,
en	ADP	en
la	PRON	le
voyant	VERB	voir
,	PUNCT	,
ne	ADV	ne
pas	ADV	pas
espérer	VERB	espérer
de	ADP	de
la	PRON	le
fixer	VERB	fixer
;	PUNCT	;
mais	CCONJ	mais
on	PRON	on
desiroit	VERB	desiroit
toujours	ADV	toujours
de	ADP	de
lui	PRON	lui
plaire	VERB	plaire
;	PUNCT	;
et	CCONJ	et
sans	ADP	sans
être	AUX	être
accusé	VERB	accuser
de	ADP	de
fatuité	NOUN	fatuité
,	PUNCT	,
l	PRON	l
'	PRON	'
on	PRON	on
pouvait	VERB	pouvoir
se	PRON	se
flatter	VERB	flatter
de	ADP	de
réussir	VERB	réussir
auprès	ADV	auprès
d	ADP	d
'	ADP	'
elle	PRON	lui
;	PUNCT	;
ce	PRON	ce
n	ADV	n
'	ADV	'
était	VERB	être
pas	ADV	pas
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
tînt	VERB	tenir
toujours	ADV	toujours
à	ADP	à
cet	DET	ce
égard	NOUN	égard
,	PUNCT	,
ce	PRON	ce
qu	PRON	que
'	PRON	'
elle	PRON	lui
promettait	VERB	promettre
;	PUNCT	;
mais	CCONJ	mais
elle	PRON	lui
aimait	VERB	aimer
mieux	ADV	mieux
avoir	VERB	avoir
à	ADP	à
punir	VERB	punir
un	DET	un
téméraire	NOUN	téméraire
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
à	ADP	à
se	PRON	se
plaindre	VERB	plaindre
d	ADP	d
'	ADP	'
un	DET	un
indifférent	NOUN	indifférent
.	PUNCT	.
Elle	PRON	lui
eût	AUX	avoir
cependant	ADV	cependant
été	AUX	être
moins	ADV	moins
fâchée	VERB	fâcher
encore	ADV	encore
de	ADP	de
ne	ADV	ne
faire	VERB	faire
aucune	DET	aucun
impression	NOUN	impression
,	PUNCT	,
que	SCONJ	que
de	ADP	de
n	ADV	n
'	ADV	'
en	PRON	en
faire	VERB	faire
qu	ADV	qu
'	ADV	'
une	DET	un
médiocre	ADJ	médiocre
.	PUNCT	.
Elle	PRON	lui
avait	VERB	avoir
de	ADP	de
la	DET	le
finesse	NOUN	finesse
,	PUNCT	,
de	ADP	de
la	DET	le
fraîcheur	NOUN	fraîcheur
,	PUNCT	,
et	CCONJ	et
de	ADP	de
la	DET	le
vivacité	NOUN	vivacité
.	PUNCT	.
à	ADP	à
toutes	ADJ	tout
les	DET	le
grâces	NOUN	grâce
qui	PRON	qui
font	VERB	faire
naître	VERB	naître
les	DET	le
désirs	NOUN	désir
,	PUNCT	,
elle	PRON	lui
joignait	VERB	joindre
tous	ADJ	tout
les	DET	le
charmes	NOUN	charme
qui	PRON	qui
peuvent	VERB	pouvoir
les	PRON	le
remplir	VERB	remplir
,	PUNCT	,
et	CCONJ	et
les	PRON	le
renouveler	VERB	renouveler
.	PUNCT	.
Elle	PRON	lui
était	AUX	être
enjouée	VERB	enjouer
,	PUNCT	,
même	ADV	même
un	DET	un
peu	ADV	peu
étourdie	VERB	étourdir
.	PUNCT	.
Vive	ADJ	vif
dans	ADP	dans
ses	DET	son
goûts	NOUN	goût
,	PUNCT	,
elle	PRON	lui
croyait	VERB	croire
aisément	ADV	aisément
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
aimait	VERB	aimer
,	PUNCT	,
se	PRON	se
lassait	VERB	lasser
encore	ADV	encore
plus	ADV	plus
aisément	ADV	aisément
de	ADP	de
le	PRON	le
croire	VERB	croire
;	PUNCT	;
ne	ADV	ne
tenait	VERB	tenir
point	ADV	point
aux	ADP	à
préjugés	NOUN	préjugé
,	PUNCT	,
préférait	VERB	préférer
le	DET	le
plaisir	NOUN	plaisir
à	ADP	à
l	DET	l
'	DET	'
estime	NOUN	estime
,	PUNCT	,
donnait	VERB	donner
tout	PRON	tout
au	ADP	au
penchant	NOUN	penchant
,	PUNCT	,
ou	CCONJ	ou
à	ADP	à
ce	PRON	ce
qu	PRON	que
'	PRON	'
elle	PRON	lui
prenait	VERB	prendre
pour	ADP	pour
tel	ADJ	tel
,	PUNCT	,
et	CCONJ	et
aimait	VERB	aimer
mieux	ADV	mieux
courir	VERB	courir
le	DET	le
risque	NOUN	risque
de	ADP	de
se	PRON	se
tromper	VERB	tromper
,	PUNCT	,
que	SCONJ	que
d	ADP	d
'	ADP	'
avoir	VERB	avoir
l	DET	l
'	DET	'
ennui	NOUN	ennui
de	ADP	de
réfléchir	VERB	réfléchir
.	PUNCT	.
Elle	PRON	lui
ne	ADV	ne
voulait	VERB	vouloir
pas	ADV	pas
qu	SCONJ	qu
'	SCONJ	'
on	PRON	on
lui	PRON	lui
fît	VERB	faire
une	DET	un
loi	NOUN	loi
de	ADP	de
son	DET	son
caprice	NOUN	caprice
,	PUNCT	,
et	CCONJ	et
qu	SCONJ	qu
'	SCONJ	'
on	PRON	on
prétendît	VERB	prétendre
l	PRON	l
'	PRON	'
enchaîner	VERB	enchaîner
par	ADP	par
ses	DET	son
faveurs	NOUN	faveur
.	PUNCT	.
Quoiqu	ADV	quoiqu
'	SCONJ	'
elleperdit	VERB	elleperdit
fort	ADV	fort
promptement	ADV	promptement
la	DET	le
mémoire	NOUN	mémoire
de	ADP	de
ceux	PRON	celui
qu	PRON	que
'	PRON	'
elle	PRON	lui
avait	AUX	avoir
honorés	VERB	honorer
de	ADP	de
ses	DET	son
bontés	NOUN	bonté
,	PUNCT	,
elle	PRON	lui
se	PRON	se
plaisait	VERB	plaire
à	ADP	à
en	PRON	en
être	AUX	être
regrettée	VERB	regretter
long	ADV	long
-	ADV	-
temps	ADV	temps
,	PUNCT	,
et	CCONJ	et
sur-tout	ADV	sur-tout
ne	ADV	ne
pardonnait	VERB	pardonner
pas	ADV	pas
à	ADP	à
ceux	PRON	celui
dont	PRON	dont
l	DET	l
'	DET	'
inconstance	NOUN	inconstance
prévenait	VERB	prévenir
la	DET	le
sienne	PRON	sienne
.	PUNCT	.
Il	PRON	il
est	VERB	être
vrai	ADJ	vrai
que	SCONJ	que
le	DET	le
malheur	NOUN	malheur
d	ADP	d
'	ADP	'
être	AUX	être
quittée	VERB	quitter
ne	ADV	ne
lui	PRON	lui
arrivait	VERB	arriver
pas	ADV	pas
souvent	ADV	souvent
.	PUNCT	.
Outre	ADP	outre
son	DET	son
inconsidération	NOUN	inconsidération
naturelle	ADJ	naturel
qui	PRON	qui
paraissait	VERB	paraître
lui	PRON	lui
faire	AUX	faire
tout	PRON	tout
sacrifier	VERB	sacrifier
à	ADP	à
l	DET	l
'	DET	'
amour	NOUN	amour
,	PUNCT	,
pendant	ADP	pendant
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
ne	ADV	ne
donnait	VERB	donner
qu	ADV	qu
'	ADV	'
à	ADP	à
son	DET	son
caractère	NOUN	caractère
,	PUNCT	,
et	CCONJ	et
ne	ADV	ne
permettait	VERB	permettre
pas	ADV	pas
à	ADP	à
son	DET	son
amant	NOUN	amant
de	ADP	de
ne	ADV	ne
s	PRON	s
'	PRON	'
en	PRON	en
pas	ADV	pas
croire	VERB	croire
adoré	VERB	adorer
,	PUNCT	,
c	PRON	c
'	PRON	'
était	AUX	être
si	ADV	si
brusquement	ADV	brusquement
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
se	PRON	se
sentait	VERB	sentir
frappée	VERB	frapper
d	ADP	d
'	ADP	'
un	DET	un
autre	ADJ	autre
objet	NOUN	objet
!	PUNCT	!
Elle	PRON	lui
se	PRON	se
livrait	VERB	livrer
à	ADP	à
son	DET	son
nouveau	ADJ	nouveau
goût	NOUN	goût
avec	ADP	avec
tant	ADV	tant
de	ADP	de
précipitation	NOUN	précipitation
!	PUNCT	!
Le	DET	le
moment	NOUN	moment
qui	PRON	qui
précédait	VERB	précéder
son	DET	son
inconstance	NOUN	inconstance
,	PUNCT	,
elle	PRON	lui
sentait	VERB	sentir
encore	ADV	encore
tant	ADV	tant
d	ADP	d
'	ADP	'
ardeur	NOUN	ardeur
pour	ADP	pour
l	DET	l
'	DET	'
homme	NOUN	homme
qu	PRON	que
'	PRON	'
elle	PRON	lui
allait	VERB	aller
quitter	VERB	quitter
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
était	AUX	être
impossible	ADJ	impossible
de	ADP	de
prévoir	VERB	prévoir
ce	PRON	ce
qu	PRON	que
'	PRON	'
elle-même	PRON	lui-même
ne	ADV	ne
prévoyait	VERB	prévoir
pas	ADV	pas
,	PUNCT	,
et	CCONJ	et
par	ADP	par
conséquent	NOUN	conséquent
de	ADP	de
la	PRON	le
prévenir	VERB	prévenir
.	PUNCT	.
Oh	VERB	oh
ma	DET	mon
foi	NOUN	foi
!	PUNCT	!
Dit	VERB	dire
le	DET	le
sultan	NOUN	sultan
,	PUNCT	,
je	PRON	je
suis	AUX	être
bien	ADV	bien
son	DET	son
serviteur	NOUN	serviteur
,	PUNCT	,
comme	SCONJ	comme
disent	VERB	dire
certaines	DET	certain
gens	NOUN	gens
;	PUNCT	;
mais	CCONJ	mais
quand	SCONJ	quand
elle	PRON	lui
aurait	VERB	avoir
les	DET	le
yeux	NOUN	oeil
dix	NUM	dix
fois	NOUN	fois
plus	ADV	plus
grands	ADJ	grand
,	PUNCT	,
et	CCONJ	et
quatre	NUM	quatre
fois	NOUN	fois
plus	ADV	plus
noirs	ADJ	noir
,	PUNCT	,
(	PUNCT	(
et	CCONJ	et
si	SCONJ	si
cela	PRON	cela
ferait	VERB	faire
de	DET	de
beaux	ADJ	beal
yeux	NOUN	oeil
assurément	ADV	assurément
)	PUNCT	)
je	PRON	je
ne	ADV	ne
voudrais	VERB	vouloir
d	ADP	d
'	ADP	'
elle	PRON	lui
pour	ADP	pour
rien	PRON	rien
,	PUNCT	,
quoique	ADV	quoique
je	PRON	je
puisse	VERB	pouvoir
dire	VERB	dire
,	PUNCT	,
sans	ADP	sans
me	PRON	me
vanter	VERB	vanter
,	PUNCT	,
que	SCONJ	que
j	PRON	j
'	PUNCT	'
ai	VERB	avoir
l	DET	l
'	DET	'
honneur	NOUN	honneur
d	ADP	d
'	ADP	'
être	AUX	être
un	DET	un
sultan	NOUN	sultan
fort	ADV	fort
susceptible	ADJ	susceptible
.	PUNCT	.
Quoi	PRON	quoi
!	PUNCT	!
Répondit	VERB	répondre
lasultane	PROPN	lasultane
,	PUNCT	,
vous	PRON	vous
résisteriez	VERB	résister
à	ADP	à
une	DET	un
fée	NOUN	fée
!	PUNCT	!
Parbleu	NOUN	parbleu
!	PUNCT	!
Repartit	VERB	repartir
-il	PRON	il
,	PUNCT	,
je	PRON	je
crois	VERB	croire
qu	SCONJ	qu
'	PUNCT	'
oui	ADV	oui
.	PUNCT	.
Ce	PRON	ce
n	ADV	n
'	ADV	'
est	VERB	être
pas	ADV	pas
au	ADP	au
moins	ADV	moins
que	SCONJ	que
je	PRON	je
prétende	VERB	prétendre
dire	VERB	dire
que	SCONJ	que
celle	PRON	celui
-là	PRON	-là
ne	ADV	ne
soit	AUX	être
fort	ADV	fort
jolie	ADJ	joli
;	PUNCT	;
mais	CCONJ	mais
c	PRON	c
'	PRON	'
est	VERB	être
que	SCONJ	que
je	PRON	je
n	ADV	n
'	ADV	'
aime	VERB	aime
pas	ADV	pas
qu	SCONJ	qu
'	SCONJ	'
on	PRON	on
me	PRON	me
quitte	VERB	quitte
,	PUNCT	,
moi	PRON	moi
;	PUNCT	;
et	CCONJ	et
puis	CCONJ	puis
,	PUNCT	,
c	PRON	c
'	PRON	'
est	VERB	être
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
n	ADV	n
'	ADV	'
a	VERB	avoir
,	PUNCT	,
comme	SCONJ	comme
il	PRON	il
dit	VERB	dire
qu	SCONJ	qu
'	ADV	'
à	ADP	à
se	PRON	se
fâcher	VERB	fâcher
,	PUNCT	,
lorsqu	SCONJ	lorsqu
'	SCONJ	'
elle	PRON	lui
ne	ADV	ne
veut	VERB	vouloir
plus	ADV	plus
de	ADP	de
vous	PRON	vous
,	PUNCT	,
de	ADP	de
ce	PRON	ce
que	PRON	que
vous	PRON	vous
aurez	VERB	avoir
,	PUNCT	,
ainsi	ADV	ainsi
qu	SCONJ	qu
'	SCONJ	'
à	ADP	à
la	DET	le
rigueur	NOUN	rigueur
cela	PRON	cela
peut	VERB	pouvoir
fort	ADV	fort
bien	ADV	bien
arriver	VERB	arriver
le	DET	le
malheur	NOUN	malheur
de	ADP	de
ne	ADV	ne
vous	PRON	vous
en	PRON	en
soucier	VERB	soucier
qu	ADV	qu
'	ADV	'
à	ADP	à
un	DET	un
certain	ADJ	certain
point	NOUN	point
...	PUNCT	...
ces	DET	ce
dames	NOUN	dame
-là	NOUN	-là
ont	VERB	avoir
les	DET	le
bras	NOUN	bras
bien	ADV	bien
longs	ADJ	long
!	PUNCT	!
Et	CCONJ	et
moi	PRON	moi
,	PUNCT	,
par	ADP	par
exemple	NOUN	exemple
,	PUNCT	,
qui	PRON	qui
ne	ADV	ne
suis	AUX	être
pas	ADV	pas
dans	ADP	dans
l	DET	l
'	DET	'
habitude	NOUN	habitude
de	ADP	de
m	PRON	m
'	PRON	'
affliger	VERB	affliger
,	PUNCT	,
et	CCONJ	et
qui	PRON	qui
serai	AUX	être
peut-être	ADV	peut-être
las	ADJ	las
d	ADP	d
'	ADP	'
elle	PRON	lui
,	PUNCT	,
sans	ADP	sans
en	PRON	en
rien	PRON	rien
dire	VERB	dire
pourtant	ADV	pourtant
,	PUNCT	,
et	CCONJ	et
que	SCONJ	que
je	PRON	je
fusse	VERB	être
bien	ADV	bien
aise	ADJ	aise
d	ADP	d
'	ADP	'
une	DET	un
certaine	ADJ	certain
façon	NOUN	façon
qu	PRON	que
'	SCONJ	'
elle	PRON	lui
prît	VERB	prendre
d	ADP	d
'	ADP	'
elle-même	PRON	lui-même
son	DET	son
parti	NOUN	parti
,	PUNCT	,
je	PRON	je
suppose	VERB	suppose
que	SCONJ	que
sans	ADP	sans
le	PRON	le
faire	VERB	faire
exprès	ADV	exprès
,	PUNCT	,
j	PRON	j
'	PRON	'
aille	VERB	aller
,	PUNCT	,
sans	ADP	sans
y	PRON	y
penser	VERB	penser
,	PUNCT	,
dormir	VERB	dormir
là	ADV	là
-	ADV	-
dessus	ADV	dessus
comme	ADP	comme
à	ADP	à
mon	DET	mon
ordinaire	NOUN	ordinaire
seulement	ADV	seulement
,	PUNCT	,
il	PRON	il
n	ADV	n
'	ADV	'
en	PRON	en
faudra	VERB	falloir
pas	ADV	pas
moins	ADV	moins
qu	SCONJ	qu
'	SCONJ	'
en	ADP	en
m	PRON	m
'	PRON	'
éveillant	VERB	éveiller
je	PRON	je
me	PRON	me
trouve	VERB	trouve
ou	CCONJ	ou
à	ADP	à
quelques	DET	quelque
cent	NUM	cent
mille	NUM	mille
lieues	NOUN	lieue
de	ADP	de
chez	ADP	chez
moi	PRON	moi
,	PUNCT	,
ou	CCONJ	ou
quelqu	DET	quelqu
'	PUNCT	'
autre	ADJ	autre
chose	NOUN	chose
que	SCONJ	que
ce	PRON	ce
que	PRON	que
j	PRON	j
'	PRON	'
étais	VERB	être
en	ADP	en
me	PRON	me
couchant	VERB	coucher
:	PUNCT	:
croyez	VERB	croire
-vous	PRON	vous
de	ADP	de
bonne	ADJ	bon
foi	NOUN	foi
que	SCONJ	que
cela	PRON	cela
me	PRON	me
fit	VERB	faire
un	DET	un
certain	ADJ	certain
plaisir	NOUN	plaisir
;	PUNCT	;
moi	PRON	moi
,	PUNCT	,
sur-tout	ADV	sur-tout
,	PUNCT	,
ne	ADV	ne
m	PRON	m
'	PRON	'
y	PRON	y
attendant	VERB	attendre
pas	ADV	pas
?	PUNCT	?
Non	ADV	non
certainement	ADV	certainement
,	PUNCT	,
sire	NOUN	sire
,	PUNCT	,
dit	VERB	dire
Moslem	PROPN	Moslem
,	PUNCT	,
sans	ADP	sans
compter	VERB	compter
la	DET	le
longueur	NOUN	longueur
,	PUNCT	,
la	DET	le
fatigue	NOUN	fatigue
d	ADP	d
'	ADP	'
un	DET	un
tel	ADJ	tel
voyage	NOUN	voyage
,	PUNCT	,
et	CCONJ	et
l	DET	l
'	DET	'
incertitude	NOUN	incertitude
de	ADP	de
le	PRON	le
voir	VERB	voir
finir	VERB	finir
,	PUNCT	,
il	PRON	il
peut	VERB	pouvoir
en	ADP	en
cheminarriver	NOUN	cheminarriver
des	DET	un
choses	NOUN	chose
...	PUNCT	...
qui	PRON	qui
font	VERB	faire
frémir	VERB	frémir
,	PUNCT	,
vous	PRON	vous
dis	VERB	dire
-je	PRON	je
,	PUNCT	,
interrompit	VERB	interrompre
Schah	PROPN	Schah
-	PROPN	-
Baham	PROPN	Baham
;	PUNCT	;
allez	VERB	aller
,	PUNCT	,
allez	VERB	aller
,	PUNCT	,
soyez	VERB	être
sûr	ADJ	sûr
que	SCONJ	que
si	SCONJ	si
ces	DET	ce
sortes	NOUN	sorte
d	ADP	d
'	ADP	'
intrigues	NOUN	intrigue
ne	ADV	ne
laissent	VERB	laisser
pas	ADV	pas
que	SCONJ	que
d	ADP	d
'	ADP	'
avoir	VERB	avoir
leur	DET	leur
mérite	NOUN	mérite
,	PUNCT	,
il	PRON	il
vous	PRON	vous
en	PRON	en
revient	VERB	revenir
quelquefois	ADV	quelquefois
aussi	ADV	aussi
bien	ADV	bien
du	ADP	de
chagrin	NOUN	chagrin
.	PUNCT	.
Souvenez	VERB	souvenir
-vous	PRON	vous
seulement	ADV	seulement
que	SCONJ	que
c	PRON	c
'	PRON	'
est	AUX	être
moi	PRON	moi
qui	PRON	qui
vous	PRON	vous
le	PRON	le
dis	VERB	dire
;	PUNCT	;
mais	CCONJ	mais
cependant	ADV	cependant
ne	ADV	ne
me	PRON	me
citez	VERB	citer
pas	ADV	pas
,	PUNCT	,
et	CCONJ	et
pour	ADP	pour
cause	NOUN	cause
.	PUNCT	.
Quoiqu	ADV	quoiqu
'	SCONJ	'
avec	ADP	avec
tant	ADV	tant
d	ADP	d
'	ADP	'
agrément	NOUN	agrément
la	DET	le
fée	NOUN	fée
ne	ADV	ne
dût	VERB	devoir
pas	ADV	pas
craindre	VERB	craindre
de	ADP	de
déplaire	VERB	déplaire
,	PUNCT	,
elle	PRON	lui
trembla	VERB	trembler
en	ADP	en
songeant	VERB	songer
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
allait	VERB	aller
se	PRON	se
présenter	VERB	présenter
aux	ADP	à
yeux	NOUN	oeil
de	ADP	de
Schézaddin	PROPN	Schézaddin
.	PUNCT	.
Elle	PRON	lui
souhaita	VERB	souhaiter
même	ADV	même
d	ADP	d
'	ADP	'
être	AUX	être
plus	ADV	plus
belle	ADJ	bel
,	PUNCT	,
et	CCONJ	et
ne	ADV	ne
crut	VERB	croire
pourtant	ADV	pourtant
pas	ADV	pas
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
lui	PRON	lui
fut	AUX	être
possible	ADJ	possible
de	ADP	de
s	PRON	s
'	PRON	'
embellir	VERB	embellir
.	PUNCT	.
Elle	PRON	lui
était	AUX	être
alors	ADV	alors
si	ADV	si
persuadée	VERB	persuader
,	PUNCT	,
non-seulement	ADV	non-seulement
que	SCONJ	que
sa	DET	son
passion	NOUN	passion
pour	ADP	pour
le	DET	le
prince	NOUN	prince
était	AUX	être
sincère	ADJ	sincère
,	PUNCT	,
mais	CCONJ	mais
encore	ADV	encore
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
n	ADV	n
'	ADV	'
avait	AUX	avoir
jamais	ADV	jamais
aimé	VERB	aimer
que	SCONJ	que
lui	PRON	lui
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
résolut	VERB	résoudre
de	ADP	de
ne	ADV	ne
rien	PRON	rien
oublier	VERB	oublier
pour	ADP	pour
rendre	VERB	rendre
aussi	ADV	aussi
durables	ADJ	durable
que	SCONJ	que
vifs	ADJ	vif
les	DET	le
sentiment	NOUN	sentiment
qu	PRON	que
'	PRON	'
elle	PRON	lui
voulait	VERB	vouloir
lui	PRON	lui
inspirer	VERB	inspirer
.	PUNCT	.
Avec	ADP	avec
les	DET	le
idées	NOUN	idée
qu	PRON	que
'	PRON	'
il	PRON	il
avait	VERB	avoir
,	PUNCT	,
elle	PRON	lui
ne	ADV	ne
doutait	VERB	douter
pas	ADV	pas
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
ne	ADV	ne
se	PRON	se
rendît	VERB	rendre
aisément	ADV	aisément
,	PUNCT	,
et	CCONJ	et
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
ne	ADV	ne
lui	PRON	lui
fût	AUX	être
même	ADV	même
toujours	ADV	toujours
attaché	VERB	attacher
,	PUNCT	,
si	SCONJ	si
leur	DET	leur
aventure	NOUN	aventure
commençait	VERB	commencer
d	ADP	d
'	ADP	'
une	DET	un
façon	NOUN	façon
assez	ADV	assez
extraordinaire	ADJ	extraordinaire
pour	ADP	pour
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
pût	VERB	pouvoir
croire	VERB	croire
que	SCONJ	que
c	PRON	c
'	PUNCT	'
était	AUX	être
elle	PRON	lui
que	PRON	que
le	DET	le
destin	NOUN	destin
lui	PRON	lui
avait	AUX	avoir
réservée	VERB	réserver
.	PUNCT	.
Elle	PRON	lui
ordonna	VERB	ordonner
donc	ADV	donc
aux	ADP	à
songes	NOUN	songe
de	ADP	de
la	PRON	le
lui	PRON	lui
peindre	VERB	peindre
telle	ADJ	tel
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
était	VERB	être
,	PUNCT	,
etde	ADP	etde
lui	PRON	lui
laisser	VERB	laisser
arranger	VERB	arranger
les	DET	le
objets	NOUN	objet
comme	ADP	comme
elle	PRON	lui
le	PRON	le
jugerait	VERB	juger
à	ADP	à
propos	NOUN	propos
.	PUNCT	.
Lorsque	SCONJ	lorsque
la	DET	le
fée	NOUN	fée
avait	AUX	avoir
voulu	VERB	vouloir
donner	VERB	donner
au	ADP	au
roi	NOUN	roi
d	ADP	d
'	ADP	'
Isma	PROPN	Isma
une	DET	un
idée	NOUN	idée
de	ADP	de
l	DET	l
'	DET	'
amour	NOUN	amour
,	PUNCT	,
elle	PRON	lui
avait	AUX	avoir
cru	VERB	croire
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
ne	ADV	ne
fallait	VERB	falloir
le	PRON	le
lui	PRON	lui
faire	AUX	faire
connaître	VERB	connaître
que	ADV	que
par	ADP	par
les	DET	le
plaisirs	NOUN	plaisir
;	PUNCT	;
et	CCONJ	et
sans	ADP	sans
doute	NOUN	doute
,	PUNCT	,
elle	PRON	lui
avait	AUX	avoir
eu	VERB	avoir
raison	NOUN	raison
.	PUNCT	.
Il	PRON	il
n	ADV	n
'	ADV	'
était	AUX	être
alors	ADV	alors
question	NOUN	question
que	SCONJ	que
d	ADP	d
'	ADP	'
embraser	VERB	embraser
ses	DET	son
sens	NOUN	sens
;	PUNCT	;
et	CCONJ	et
personne	PRON	personne
n	ADV	n
'	ADV	'
ignore	VERB	ignore
que	SCONJ	que
quand	SCONJ	quand
une	DET	un
